iteration,model_name,mse,mae,r2_score,rmse,accuracy,precision,recall,f1_score,auc_roc
3,Bayesian_Ridge,0.279792312066317,0.46849089542409006,-0.17107274963409225,0.5289539791572769,0.5921052631578947,0.5853323785654613,0.5921052631578947,0.5878116343490305,0.5442028985507246
4,Linear_Regression,0.25493584330641333,0.45084693357533895,-0.06703581952017656,0.5049117183294654,0.5921052631578947,0.5811145510835913,0.5921052631578947,0.5840773442509742,0.5768115942028985
4,Ridge,0.2545932951883586,0.45080979187259185,-0.06560208188982575,0.5045723884522008,0.5921052631578947,0.5811145510835913,0.5921052631578947,0.5840773442509742,0.5760869565217391
4,Lasso,0.2380158533170053,0.47739666124235375,0.0037829211891138304,0.48786868450127574,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.5260869565217392
4,ElasticNet,0.22701165635099968,0.45693600388707445,0.04984106733088811,0.4764574024516774,0.6578947368421053,0.650219298245614,0.6578947368421053,0.6284270972755926,0.6304347826086956
4,Huber,0.2549639847186788,0.4508880938370003,-0.06715360560513695,0.5049395852165671,0.5921052631578947,0.5811145510835913,0.5921052631578947,0.5840773442509742,0.5768115942028985
4,Bayesian_Ridge,0.25493341576124795,0.45084667566111125,-0.06702565901229596,0.5049093143934343,0.5921052631578947,0.5811145510835913,0.5921052631578947,0.5840773442509742,0.5768115942028985
5,Linear_Regression,0.28686590503937937,0.48296260878586605,-0.20067932428076496,0.5355986417452712,0.5921052631578947,0.5770692111739562,0.5921052631578947,0.5795893392715638,0.5228260869565218
5,Ridge,0.28631563365394347,0.4827670828381179,-0.19837615940954922,0.5350846976450957,0.5921052631578947,0.5770692111739562,0.5921052631578947,0.5795893392715638,0.5228260869565218
5,Lasso,0.23578350496529532,0.4750223649963341,0.013126431391633386,0.4855754369459964,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.6043478260869565
5,ElasticNet,0.23692908527148226,0.4632885570938362,0.008331596718781364,0.48675361865268374,0.631578947368421,0.6160562697065244,0.631578947368421,0.5918837497784866,0.5623188405797102
5,Huber,0.28651208788859067,0.4826159641086273,-0.1991984200322463,0.5352682391928282,0.5921052631578947,0.5770692111739562,0.5921052631578947,0.5795893392715638,0.5228260869565218
5,Bayesian_Ridge,0.2868618391606412,0.4829611636843613,-0.20066230651584327,0.5355948460923062,0.5921052631578947,0.5770692111739562,0.5921052631578947,0.5795893392715638,0.5228260869565218
6,Linear_Regression,0.2772179851611,0.4697586130599637,-0.1602978857177637,0.5265149429608812,0.5263157894736842,0.5088562753036436,0.5263157894736842,0.5145005370569281,0.5518115942028985
6,Ridge,0.27694426060594013,0.46967680786117,-0.15915220960863063,0.5262549387948203,0.5263157894736842,0.5088562753036436,0.5263157894736842,0.5145005370569281,0.5518115942028985
6,Lasso,0.23654226863997765,0.4750975990940905,0.009950620532962917,0.4863561129871585,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.55
6,ElasticNet,0.24315212722917987,0.4639155801321889,-0.017714990489668958,0.49310458041796756,0.5789473684210527,0.5129643962848297,0.5789473684210527,0.4976915974145891,0.5666666666666668
6,Huber,0.27696809469155176,0.4694554747650208,-0.1592519673466688,0.5262775833070906,0.5263157894736842,0.5088562753036436,0.5263157894736842,0.5145005370569281,0.5510869565217391
6,Bayesian_Ridge,0.2772154396139768,0.4697578554840383,-0.16028723131183376,0.5265125256002717,0.5263157894736842,0.5088562753036436,0.5263157894736842,0.5145005370569281,0.5518115942028985
7,Linear_Regression,0.31372088042869845,0.49779518381248306,-0.3130810183740309,0.5601079185556105,0.47368421052631576,0.4216575922565033,0.47368421052631576,0.4382591093117409,0.44673913043478264
7,Ridge,0.3133269722963294,0.4976585621284248,-0.31143231303159324,0.5597561721824328,0.47368421052631576,0.4216575922565033,0.47368421052631576,0.4382591093117409,0.44673913043478264
7,Lasso,0.23760773036460825,0.4770562784389021,0.005491122763784495,0.48745023373120694,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.6166666666666666
7,ElasticNet,0.23372813352165292,0.45885754362279346,0.021729203462994562,0.48345437584290507,0.6052631578947368,0.5756578947368421,0.6052631578947368,0.5529733424470266,0.5985507246376811
7,Huber,0.31368930377324544,0.4977928154074696,-0.3129488540538159,0.5600797298360702,0.47368421052631576,0.4216575922565033,0.47368421052631576,0.4382591093117409,0.44673913043478264
7,Bayesian_Ridge,0.31371615929565305,0.49779355182485535,-0.3130612580374583,0.5601037040545733,0.47368421052631576,0.4216575922565033,0.47368421052631576,0.4382591093117409,0.44673913043478264
8,Linear_Regression,0.29538927921150415,0.4636551448469453,-0.23635396864177416,0.5434972669770328,0.631578947368421,0.6241295546558705,0.631578947368421,0.6260964912280702,0.5815217391304347
8,Ridge,0.29478260093005487,0.46349944953189687,-0.23381471229854855,0.5429388556090409,0.631578947368421,0.6241295546558705,0.631578947368421,0.6260964912280702,0.5815217391304347
8,Lasso,0.2386595425459595,0.47833520444656363,0.0010887552569114334,0.48852793425346674,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.5666666666666667
8,ElasticNet,0.2500616070091791,0.4786715442327337,-0.0466346681775498,0.5000616032142231,0.618421052631579,0.5988088366479509,0.618421052631579,0.589271049965339,0.532608695652174
8,Huber,0.29521553864116923,0.46356509365508,-0.23562677622564743,0.5433374077322205,0.631578947368421,0.6241295546558705,0.631578947368421,0.6260964912280702,0.5822463768115941
8,Bayesian_Ridge,0.29538601216422117,0.4636543113835236,-0.23634029439169701,0.5434942613903307,0.631578947368421,0.6241295546558705,0.631578947368421,0.6260964912280702,0.5815217391304347
9,Linear_Regression,0.2976946639450182,0.4803151153946791,-0.24600317314958375,0.5456140246960467,0.5657894736842105,0.5484866801951556,0.5657894736842105,0.552466070837471,0.5351449275362319
9,Ridge,0.29721472894274004,0.4801651252959034,-0.2439944017197584,0.5451740354627502,0.5657894736842105,0.5484866801951556,0.5657894736842105,0.552466070837471,0.5329710144927536
9,Lasso,0.23988224556176493,0.4785688977781824,-0.004028877075908932,0.48977775119105293,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.4920289855072464
9,ElasticNet,0.2668935796311088,0.495045035165406,-0.11708501155745288,0.5166174403086957,0.5263157894736842,0.5022151337940812,0.5263157894736842,0.5088259109311741,0.44130434782608696
9,Huber,0.2977983111903163,0.48031993452891414,-0.2464369894458458,0.5457089986341771,0.5657894736842105,0.5484866801951556,0.5657894736842105,0.552466070837471,0.5351449275362319
9,Bayesian_Ridge,0.29769029379552286,0.480313752146098,-0.24598488185720324,0.545610019881896,0.5657894736842105,0.5484866801951556,0.5657894736842105,0.552466070837471,0.5351449275362319
10,Linear_Regression,0.2572450382007223,0.45368923723846516,-0.07670097148360289,0.5071932947119099,0.6052631578947368,0.5931174089068826,0.6052631578947368,0.5954171142141067,0.5753623188405798
10,Ridge,0.25720764534157664,0.4539410897571261,-0.07654446340068599,0.5071564308392201,0.6052631578947368,0.5931174089068826,0.6052631578947368,0.5954171142141067,0.572463768115942
10,Lasso,0.23852630373140102,0.47774001607229105,0.0016464272807446,0.4883915475634289,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.5847826086956521
10,ElasticNet,0.2575814921224689,0.4843685045013788,-0.07810920181114533,0.5075248684768746,0.5131578947368421,0.4163047478836952,0.5131578947368421,0.4420196833547283,0.5202898550724638
10,Huber,0.2573839797509032,0.45383205515259206,-0.07728251234870798,0.5073302472265016,0.6052631578947368,0.5931174089068826,0.6052631578947368,0.5954171142141067,0.5739130434782608
10,Bayesian_Ridge,0.2572447553549611,0.45369110476672087,-0.07669978763061991,0.5071930158775465,0.6052631578947368,0.5931174089068826,0.6052631578947368,0.5954171142141067,0.5753623188405798
11,Linear_Regression,0.24185105504012513,0.44613957895484574,-0.012269343414321066,0.4917835449058103,0.6052631578947368,0.5968421052631578,0.6052631578947368,0.5993890977443609,0.6094202898550725
11,Ridge,0.24168945069608105,0.4460489697303999,-0.011592947261278574,0.49161921310713746,0.5921052631578947,0.5811145510835913,0.5921052631578947,0.5840773442509742,0.610144927536232
11,Lasso,0.23681985771871827,0.47644421042510965,0.008788769432379051,0.48664140567641617,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.6003623188405798
11,ElasticNet,0.23121884427174053,0.45901008943862504,0.03223185180175836,0.480852206266895,0.5921052631578947,0.5731373889268626,0.5921052631578947,0.574288078962695,0.6115942028985507
11,Huber,0.24201796661899044,0.44631407463117867,-0.012967953037166025,0.4919532158843872,0.5921052631578947,0.5811145510835913,0.5921052631578947,0.5840773442509742,0.610144927536232
11,Bayesian_Ridge,0.24184913878975453,0.4461385099379109,-0.01226132293450899,0.4917815966358995,0.6052631578947368,0.5968421052631578,0.6052631578947368,0.5993890977443609,0.6094202898550725
12,Linear_Regression,0.3346471056432376,0.5015340552138634,-0.4006678856487975,0.5784869105202274,0.5657894736842105,0.5735506843217981,0.5657894736842105,0.5688096646109656,0.5427536231884058
12,Ridge,0.3340423313425497,0.5012679693983233,-0.3981365984308458,0.5779639533245561,0.5657894736842105,0.5735506843217981,0.5657894736842105,0.5688096646109656,0.5434782608695652
12,Lasso,0.2375909320498413,0.4769402571256837,0.005561432231968477,0.4874330026268649,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.5543478260869565
12,ElasticNet,0.2577601555652471,0.488799099774034,-0.07885699894555631,0.5077008524369908,0.5921052631578947,0.5692520775623268,0.5921052631578947,0.5681019469617178,0.49420289855072463
12,Huber,0.33456892467165855,0.5015445265342605,-0.40034065862572477,0.578419332899289,0.5657894736842105,0.5735506843217981,0.5657894736842105,0.5688096646109656,0.5420289855072463
12,Bayesian_Ridge,0.33464302435269877,0.5015322717737306,-0.40065080337767256,0.5784833829529581,0.5657894736842105,0.5735506843217981,0.5657894736842105,0.5688096646109656,0.5427536231884058
13,Linear_Regression,0.30381593217539304,0.48838253125661374,-0.27162378568483403,0.5511950037649045,0.5263157894736842,0.5022151337940812,0.5263157894736842,0.5088259109311741,0.4822463768115942
13,Ridge,0.3035313569212028,0.4883814412768683,-0.27043269389628133,0.5509367993891884,0.5263157894736842,0.5022151337940812,0.5263157894736842,0.5088259109311741,0.4797101449275363
13,Lasso,0.2369105642476358,0.4753356181434601,0.008409116598300903,0.48673459323088575,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.5782608695652174
13,ElasticNet,0.24444135047409574,0.45813452468902777,-0.023111043723461844,0.49441010353156795,0.5526315789473685,0.4909539473684211,0.5526315789473685,0.49336978810663024,0.5630434782608695
13,Huber,0.30372772628297584,0.48828588670496326,-0.2712545992829487,0.5511149846293202,0.5263157894736842,0.5022151337940812,0.5263157894736842,0.5088259109311741,0.48297101449275365
13,Bayesian_Ridge,0.303813578381392,0.48838220308982006,-0.27161393386298593,0.5511928685872052,0.5263157894736842,0.5022151337940812,0.5263157894736842,0.5088259109311741,0.4822463768115942
14,Linear_Regression,0.30507744572296486,0.49531161843521165,-0.27690385977959786,0.5523381624720175,0.5921052631578947,0.5811145510835913,0.5921052631578947,0.5840773442509742,0.48478260869565215
14,Ridge,0.3045866400331512,0.4950375277816717,-0.27484958900832024,0.5518936854441725,0.5921052631578947,0.5811145510835913,0.5921052631578947,0.5840773442509742,0.4847826086956522
14,Lasso,0.23819975697171394,0.47816365658708,0.0030131911096956676,0.48805712470131396,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.5376811594202899
14,ElasticNet,0.24160327712526686,0.4664567282577348,-0.011232267156189524,0.491531562694876,0.6052631578947368,0.5756578947368421,0.6052631578947368,0.5529733424470266,0.5471014492753623
14,Huber,0.30513742221083806,0.495328645021194,-0.2771548918042035,0.5523924530719424,0.5921052631578947,0.5811145510835913,0.5921052631578947,0.5840773442509742,0.4833333333333333
14,Bayesian_Ridge,0.3050723894466221,0.49530880024131585,-0.276882696698326,0.5523335852966232,0.5921052631578947,0.5811145510835913,0.5921052631578947,0.5840773442509742,0.48478260869565215
15,Linear_Regression,0.27793634471766465,0.47428278429308396,-0.16330458484726895,0.5271966850404739,0.5131578947368421,0.5044158014082826,0.5131578947368421,0.5080332409972299,0.5
15,Ridge,0.2775000280484934,0.47412467282426435,-0.16147837826673772,0.526782714265088,0.5131578947368421,0.5044158014082826,0.5131578947368421,0.5080332409972299,0.5007246376811594
15,Lasso,0.2390174892069067,0.477945544415879,-0.0004094330862995932,0.4888941492868438,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.49275362318840576
15,ElasticNet,0.24683453612678088,0.47108110267603137,-0.03312773961470028,0.49682445202181913,0.5789473684210527,0.540140674266311,0.5789473684210527,0.5335814283182705,0.5065217391304347
15,Huber,0.2779829991926547,0.4743173476344043,-0.16349985749041562,0.5272409308775777,0.5131578947368421,0.5044158014082826,0.5131578947368421,0.5080332409972299,0.5021739130434784
15,Bayesian_Ridge,0.27793255180799686,0.47428141425691545,-0.16328870959636954,0.5271930877847288,0.5131578947368421,0.5044158014082826,0.5131578947368421,0.5080332409972299,0.5
16,Linear_Regression,0.2711385698274869,0.4610698404631185,-0.13485244878519187,0.520709679022281,0.6052631578947368,0.6100478468899521,0.6052631578947368,0.6072439162422184,0.5996376811594204
16,Ridge,0.27067434477431745,0.4609628262371763,-0.13290943146120138,0.5202637261757901,0.6052631578947368,0.6100478468899521,0.6052631578947368,0.6072439162422184,0.5989130434782608
16,Lasso,0.23950996382176024,0.47896438713348816,-0.002470689155425587,0.48939755191639467,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.47463768115942034
16,ElasticNet,0.2367566556862472,0.46665485318568084,0.00905330199727239,0.4865764643776425,0.5789473684210527,0.555921052631579,0.5789473684210527,0.5574819401444788,0.5855072463768116
16,Huber,0.2711543280711823,0.4609739322279434,-0.13491840502836894,0.5207248103088447,0.6052631578947368,0.6100478468899521,0.6052631578947368,0.6072439162422184,0.5981884057971014
16,Bayesian_Ridge,0.271134939264151,0.4610690002161799,-0.13483725303604088,0.5207061928421353,0.6052631578947368,0.6100478468899521,0.6052631578947368,0.6072439162422184,0.5996376811594204
17,Linear_Regression,0.26253729491131045,0.4668198886850299,-0.09885175029545601,0.5123839331119883,0.5789473684210527,0.5695546558704454,0.5789473684210527,0.5726817042606516,0.5543478260869565
17,Ridge,0.26228234484205665,0.46671129343964646,-0.09778465493313004,0.512135084564665,0.5789473684210527,0.5695546558704454,0.5789473684210527,0.5726817042606516,0.5543478260869565
17,Lasso,0.23789841187865615,0.4776039718018465,0.004274473180349125,0.4877483079198288,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.6572463768115943
17,ElasticNet,0.22759817180716127,0.4581851450049295,0.04738620263901172,0.4770725016254461,0.7105263157894737,0.7299296628668446,0.7105263157894737,0.6793372319688109,0.6210144927536232
17,Huber,0.26247463051210296,0.466837337967511,-0.09858946799848334,0.5123227796146712,0.5789473684210527,0.5695546558704454,0.5789473684210527,0.5726817042606516,0.5557971014492753
17,Bayesian_Ridge,0.26253469050544714,0.4668187853130147,-0.0988408495358426,0.5123813916463469,0.5789473684210527,0.5695546558704454,0.5789473684210527,0.5726817042606516,0.5543478260869565
18,Linear_Regression,0.27493819643024936,0.4684725762122117,-0.1507558134645801,0.5243454933822254,0.5657894736842105,0.558360186179735,0.5657894736842105,0.561218836565097,0.5499999999999999
18,Ridge,0.27449716106635097,0.468275169463789,-0.1489098567530749,0.5239247666090533,0.5657894736842105,0.558360186179735,0.5657894736842105,0.561218836565097,0.5499999999999999
18,Lasso,0.2372317529151737,0.47675896495179204,0.007064779102866958,0.48706442378311077,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.5644927536231885
18,ElasticNet,0.23828292707979734,0.46361101997200455,0.0026650820196307823,0.4881423225656605,0.631578947368421,0.6160562697065244,0.631578947368421,0.5918837497784866,0.596376811594203
18,Huber,0.27469114845246884,0.46807315052189297,-0.1497217923633769,0.524109862960495,0.5657894736842105,0.558360186179735,0.5657894736842105,0.561218836565097,0.55
18,Bayesian_Ridge,0.2749346999499462,0.4684710150565726,-0.15074117892093453,0.5243421592337834,0.5657894736842105,0.558360186179735,0.5657894736842105,0.561218836565097,0.5499999999999999
19,Linear_Regression,0.2980495221710587,0.49154981369126116,-0.2474884348261126,0.5459391194730954,0.5,0.5056818181818182,0.5,0.5025089605734767,0.5268115942028985
19,Ridge,0.29755466047851303,0.491406390058115,-0.24541718762600828,0.545485710608915,0.5,0.5056818181818182,0.5,0.5025089605734767,0.5246376811594202
19,Lasso,0.23937225188319214,0.4796530254115249,-0.0018942948386362346,0.4892568363172784,0.6052631578947368,0.36634349030470914,0.6052631578947368,0.4564279551337359,0.49202898550724644
19,ElasticNet,0.26373471001077053,0.4876495574756383,-0.10386353987116737,0.513551078288003,0.5921052631578947,0.5770692111739562,0.5921052631578947,0.5795893392715638,0.5231884057971014
19,Huber,0.29783454982784224,0.4915003838951857,-0.24658866652580946,0.5457422008859515,0.5,0.5056818181818182,0.5,0.5025089605734767,0.5260869565217391
19,Bayesian_Ridge,0.29804581731530605,0.4915487430071483,-0.24747292812551303,0.5459357263591622,0.5,0.5056818181818182,0.5,0.5025089605734767,0.5268115942028985
